"""STATION"",""NAME"",""DATE"",","""PRC","P""",,,DATE,PRCP
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",3/29/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",3/30/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",3/31/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/1/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/2/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/3/16,2.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/4/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/5/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/6/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/7/16,10.7
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/8/16,5.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/9/16,3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/10/16,0.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/11/16,0.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/12/16,14.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/13/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/14/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/15/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/16/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/17/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/18/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/19/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/20/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/21/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/22/16,3.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/23/16,20.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/24/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/25/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/26/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/27/16,16.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/28/16,2.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/29/16,8.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",4/30/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/1/16,9.9
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/2/16,12.7
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/3/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/4/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/5/16,6.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/6/16,0.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/7/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/8/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/9/16,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/10/16,9.4
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/11/16,16.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/12/16,3.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/13/16,20.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/14/16,0.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/15/16,13.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/16/16,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/17/16,0.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/18/16,10.7
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/19/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/20/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/21/16,14
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/22/16,2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/23/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/24/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/25/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/26/16,1.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/27/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/28/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/29/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/30/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",5/31/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/1/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/2/16,1.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/3/16,0.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/4/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/5/16,23.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/6/16,1.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/7/16,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/8/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/9/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/10/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/11/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/12/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/13/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/14/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/15/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/16/16,6.4
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/17/16,2.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/18/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/19/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/20/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/21/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/22/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/23/16,37.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/24/16,18
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/25/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/26/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/27/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/28/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/29/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",6/30/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/1/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/2/16,0.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/3/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/4/16,1.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/5/16,26.4
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/6/16,4.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/7/16,3.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/8/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/9/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/10/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/11/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/12/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/13/16,2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/14/16,0.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/15/16,5.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/16/16,13.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/17/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/18/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/19/16,5.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/20/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/21/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/22/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/23/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/24/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/25/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/26/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/27/16,7.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/28/16,16.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/29/16,5.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/30/16,19.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",7/31/16,1.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/1/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/2/16,1.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/3/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/4/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/5/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/6/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/7/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/8/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/9/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/10/16,1.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/11/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/12/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/13/16,0.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/14/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/15/16,6.4
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/17/16,
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/18/16,9.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/19/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/20/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/21/16,9.7
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/22/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/23/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/24/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/25/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/26/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/27/16,3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/28/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/29/16,1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/30/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",8/31/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/1/16,1.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/2/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/3/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/4/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/5/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/6/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/7/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/8/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/9/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/10/16,2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/11/16,4.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/12/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/13/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/14/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/15/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/16/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/17/16,5.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/18/16,3.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/19/16,2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/20/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/21/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/22/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/23/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/24/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/25/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/26/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/27/16,0.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/28/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/29/16,14.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",9/30/16,8.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/1/16,11.2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/2/16,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/3/16,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/4/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/5/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/6/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/7/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/8/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/9/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/10/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/11/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/12/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/13/16,5.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/14/16,2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/15/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/16/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/17/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/18/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/19/16,0.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/20/16,0.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/21/16,45
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/22/16,17.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/23/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/24/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/25/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/26/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/27/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/28/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/29/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/30/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",10/31/16,4.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/1/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/2/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/3/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/4/16,2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/5/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/6/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/7/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/8/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/9/16,5.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/10/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/11/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/12/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/13/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/14/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/15/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/16/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/17/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/18/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/19/16,3.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/20/16,2.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/21/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/22/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/23/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/24/16,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/25/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/26/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/27/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/28/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/29/16,3.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",11/30/16,4.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/1/16,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/2/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/3/16,0.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/4/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/5/16,1.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/6/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/7/16,21.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/8/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/9/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/10/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/11/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/12/16,16
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/13/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/14/16,4.1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/15/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/16/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/17/16,12.2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/18/16,50.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/19/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/20/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/21/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/22/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/23/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/24/16,5.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/25/16,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/26/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/27/16,12.7
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/28/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/29/16,2.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/30/16,0.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",12/31/16,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/1/17,0.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/2/17,1
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/3/17,8.6
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/4/17,13.7
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/5/17,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/6/17,4.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/7/17,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/8/17,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/9/17,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/10/17,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/11/17,1.5
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/12/17,11.2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/13/17,8.4
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/14/17,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/15/17,7.9
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/16/17,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/17/17,5.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/18/17,1.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/19/17,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/20/17,10.2
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/21/17,1.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/22/17,0
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/23/17,1.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/24/17,6.4
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/25/17,0.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/26/17,4.8
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/27/17,1.3
"""US1OHAT0005"",""AMESVILLE",2.6,"SE,",OH,"US""",1/28/17,1
